County,Date,Price,lag_price_1,lag_price_2,lag_price_3,lag_price_4,rolling_mean_4,month
Kirinyaga,2022-05-15,39.25666666666667,37.03333333333333,40.36666666666667,38.516666666666666,37.221666666666664,38.79333333333334,5
Kirinyaga,2022-05-22,38.8875,39.25666666666667,37.03333333333333,40.36666666666667,38.516666666666666,38.88604166666667,5
Kirinyaga,2022-05-29,45.28,38.8875,39.25666666666667,37.03333333333333,40.36666666666667,40.114374999999995,5
Kirinyaga,2022-06-05,48.335,45.28,38.8875,39.25666666666667,37.03333333333333,42.939791666666665,6
Kirinyaga,2022-06-12,51.947500000000005,48.335,45.28,38.8875,39.25666666666667,46.112500000000004,6
Kirinyaga,2022-06-19,62.89,51.947500000000005,48.335,45.28,38.8875,52.113125,6
Kirinyaga,2022-06-26,72.2225,62.89,51.947500000000005,48.335,45.28,58.84875,6
Kirinyaga,2022-07-03,72.666,72.2225,62.89,51.947500000000005,48.335,64.9315,7
Kirinyaga,2022-07-10,80.0,72.666,72.2225,62.89,51.947500000000005,71.944625,7
Kirinyaga,2022-07-17,76.85166666666667,80.0,72.666,72.2225,62.89,75.43504166666666,7
Kirinyaga,2022-07-24,78.4725,76.85166666666667,80.0,72.666,72.2225,76.99754166666666,7
Kirinyaga,2022-07-31,76.945,78.4725,76.85166666666667,80.0,72.666,78.06729166666666,7
Kirinyaga,2022-08-07,74.02875,76.945,78.4725,76.85166666666667,80.0,76.57447916666666,8
Kirinyaga,2022-08-14,71.48333333333333,74.02875,76.945,78.4725,76.85166666666667,75.23239583333333,8
Kirinyaga,2022-08-21,68.89,71.48333333333333,74.02875,76.945,78.4725,72.83677083333333,8
Kirinyaga,2022-08-28,64.28571428571429,68.89,71.48333333333333,74.02875,76.945,69.6719494047619,8
Kirinyaga,2022-09-04,65.625,64.28571428571429,68.89,71.48333333333333,74.02875,67.57101190476192,9
Kirinyaga,2022-09-11,65.224,65.625,64.28571428571429,68.89,71.48333333333333,66.00617857142858,9
Kirinyaga,2022-09-18,68.31833333333333,65.224,65.625,64.28571428571429,68.89,65.86326190476191,9
Kirinyaga,2022-09-25,63.89,68.31833333333333,65.224,65.625,64.28571428571429,65.76433333333333,9
Kirinyaga,2022-10-02,65.18666666666667,63.89,68.31833333333333,65.224,65.625,65.65475,10
Kirinyaga,2022-10-09,68.668,65.18666666666667,63.89,68.31833333333333,65.224,66.51575,10
Kirinyaga,2022-10-16,71.94500000000001,68.668,65.18666666666667,63.89,68.31833333333333,67.42241666666668,10
Kirinyaga,2022-10-23,73.0957142857143,71.94500000000001,68.668,65.18666666666667,63.89,69.72384523809524,10
Kirinyaga,2022-10-30,73.71125,73.0957142857143,71.94500000000001,68.668,65.18666666666667,71.85499107142857,10
Kirinyaga,2022-11-06,69.678,73.71125,73.0957142857143,71.94500000000001,68.668,72.10749107142857,11
Kirinyaga,2022-11-13,72.22142857142858,69.678,73.71125,73.0957142857143,71.94500000000001,72.17659821428572,11
Kirinyaga,2022-11-20,68.22200000000001,72.22142857142858,69.678,73.71125,73.0957142857143,70.95816964285714,11
Kirinyaga,2022-11-27,69.444,68.22200000000001,72.22142857142858,69.678,73.71125,69.89135714285715,11
Kirinyaga,2022-12-04,70.55499999999999,69.444,68.22200000000001,72.22142857142858,69.678,70.11060714285715,12
Kirinyaga,2022-12-11,65.332,70.55499999999999,69.444,68.22200000000001,72.22142857142858,68.38825,12
Kirinyaga,2022-12-18,66.52625,65.332,70.55499999999999,69.444,68.22200000000001,67.9643125,12
Kirinyaga,2022-12-25,66.66571428571429,66.52625,65.332,70.55499999999999,69.444,67.26974107142857,12
Kirinyaga,2023-01-01,64.886,66.66571428571429,66.52625,65.332,70.55499999999999,65.85249107142857,1
Kirinyaga,2023-01-08,67.13,64.886,66.66571428571429,66.52625,65.332,66.30199107142857,1
Kirinyaga,2023-01-15,66.5411111111111,67.13,64.886,66.66571428571429,66.52625,66.30570634920635,1
Kirinyaga,2023-01-22,63.64857142857142,66.5411111111111,67.13,64.886,66.66571428571429,65.55142063492063,1
Kirinyaga,2023-01-29,64.83666666666666,63.64857142857142,66.5411111111111,67.13,64.886,65.5390873015873,1
Kirinyaga,2023-02-05,65.00166666666667,64.83666666666666,63.64857142857142,66.5411111111111,67.13,65.00700396825397,2
Kirinyaga,2023-02-12,63.95875,65.00166666666667,64.83666666666666,63.64857142857142,66.5411111111111,64.36141369047618,2
Kirinyaga,2023-02-19,60.664,63.95875,65.00166666666667,64.83666666666666,63.64857142857142,63.61527083333333,2
Kirinyaga,2023-02-26,65.11,60.664,63.95875,65.00166666666667,64.83666666666666,63.68360416666667,2
Kirinyaga,2023-03-05,65.332,65.11,60.664,63.95875,65.00166666666667,63.7661875,3
Kirinyaga,2023-03-12,59.8625,65.332,65.11,60.664,63.95875,62.742125,3
Kirinyaga,2023-03-19,66.11,59.8625,65.332,65.11,60.664,64.103625,3
Kirinyaga,2023-03-26,66.74714285714286,66.11,59.8625,65.332,65.11,64.51291071428571,3
Kirinyaga,2023-04-02,66.60444444444445,66.74714285714286,66.11,59.8625,65.332,64.83102182539683,4
Kirinyaga,2023-04-09,65.555,66.60444444444445,66.74714285714286,66.11,59.8625,66.25414682539683,4
Kirinyaga,2023-04-16,65.555,65.555,66.60444444444445,66.74714285714286,66.11,66.11539682539683,4
Kirinyaga,2023-04-23,65.0,65.555,65.555,66.60444444444445,66.74714285714286,65.67861111111111,4
Kirinyaga,2023-04-30,66.11,65.0,65.555,65.555,66.60444444444445,65.555,4
Kirinyaga,2023-05-07,63.70333333333334,66.11,65.0,65.555,65.555,65.09208333333333,5
Kirinyaga,2023-05-14,65.80111111111111,63.70333333333334,66.11,65.0,65.555,65.15361111111112,5
Kirinyaga,2023-05-21,64.28428571428572,65.80111111111111,63.70333333333334,66.11,65.0,64.97468253968255,5
Kirinyaga,2023-05-28,66.875,64.28428571428572,65.80111111111111,63.70333333333334,66.11,65.16593253968254,5
Kirinyaga,2023-06-04,64.07333333333334,66.875,64.28428571428572,65.80111111111111,63.70333333333334,65.25843253968254,6
Kirinyaga,2023-06-11,67.28444444444443,64.07333333333334,66.875,64.28428571428572,65.80111111111111,65.62926587301587,6
Kirinyaga,2023-06-18,70.62375,67.28444444444443,64.07333333333334,66.875,64.28428571428572,67.21413194444445,6
Kirinyaga,2023-06-25,71.50714285714285,70.62375,67.28444444444443,64.07333333333334,66.875,68.37216765873015,6
Kirinyaga,2023-07-02,68.61,71.50714285714285,70.62375,67.28444444444443,64.07333333333334,69.50633432539682,7
Kirinyaga,2023-07-09,63.81,68.61,71.50714285714285,70.62375,67.28444444444443,68.63772321428571,7
Kirinyaga,2023-07-16,66.16444444444444,63.81,68.61,71.50714285714285,70.62375,67.52289682539683,7
Kirinyaga,2023-07-23,60.68,66.16444444444444,63.81,68.61,71.50714285714285,64.81611111111111,7
Kirinyaga,2023-07-30,50.63714285714286,60.68,66.16444444444444,63.81,68.61,60.322896825396825,7
Kirinyaga,2023-08-06,57.22888888888888,50.63714285714286,60.68,66.16444444444444,63.81,58.67761904761905,8
Kirinyaga,2023-08-13,52.097142857142856,57.22888888888888,50.63714285714286,60.68,66.16444444444444,55.16079365079365,8
Kirinyaga,2023-08-20,48.33375,52.097142857142856,57.22888888888888,50.63714285714286,60.68,52.07423115079365,8
Kirinyaga,2023-08-27,49.666,48.33375,52.097142857142856,57.22888888888888,50.63714285714286,51.831445436507934,8
Kirinyaga,2023-09-03,47.22,49.666,48.33375,52.097142857142856,57.22888888888888,49.32922321428571,9
Kirinyaga,2023-09-10,50.0,47.22,49.666,48.33375,52.097142857142856,48.8049375,9
Kirinyaga,2023-09-17,48.222,50.0,47.22,49.666,48.33375,48.777,9
Kirinyaga,2023-09-24,48.89000000000001,48.222,50.0,47.22,49.666,48.583,9
Kirinyaga,2023-10-01,46.222,48.89000000000001,48.222,50.0,47.22,48.3335,10
Kirinyaga,2023-10-08,44.62833333333333,46.222,48.89000000000001,48.222,50.0,46.99058333333333,10
Kirinyaga,2023-10-15,42.22,44.62833333333333,46.222,48.89000000000001,48.222,45.49008333333334,10
Kirinyaga,2023-10-22,50.0,42.22,44.62833333333333,46.222,48.89000000000001,45.767583333333334,10
Kirinyaga,2023-10-29,46.48,50.0,42.22,44.62833333333333,46.222,45.83208333333333,10
Kirinyaga,2023-11-05,45.47185185185185,46.48,50.0,42.22,44.62833333333333,46.04296296296296,11
Kirinyaga,2023-11-12,44.303333333333335,45.47185185185185,46.48,50.0,42.22,46.563796296296296,11
Kirinyaga,2023-11-19,43.013571428571424,44.303333333333335,45.47185185185185,46.48,50.0,44.81718915343915,11
Kirinyaga,2023-11-26,44.025,43.013571428571424,44.303333333333335,45.47185185185185,46.48,44.203439153439156,11
Kirinyaga,2023-12-03,44.16375,44.025,43.013571428571424,44.303333333333335,45.47185185185185,43.87641369047619,12
Kirinyaga,2023-12-10,45.79142857142857,44.16375,44.025,43.013571428571424,44.303333333333335,44.248437499999994,12
Kirinyaga,2023-12-17,46.525625,45.79142857142857,44.16375,44.025,43.013571428571424,45.12645089285714,12
Kirinyaga,2023-12-24,47.485,46.525625,45.79142857142857,44.16375,44.025,45.99145089285714,12
Kirinyaga,2023-12-31,46.26857142857143,47.485,46.525625,45.79142857142857,44.16375,46.51765625,12
Kirinyaga,2024-01-07,44.12428571428571,46.26857142857143,47.485,46.525625,45.79142857142857,46.10087053571428,1
Kirinyaga,2024-01-14,43.885714285714286,44.12428571428571,46.26857142857143,47.485,46.525625,45.440892857142856,1
Kirinyaga,2024-01-21,43.82555555555555,43.885714285714286,44.12428571428571,46.26857142857143,47.485,44.52603174603175,1
Kirinyaga,2024-01-28,41.735,43.82555555555555,43.885714285714286,44.12428571428571,46.26857142857143,43.39263888888889,1
Kirinyaga,2024-02-04,41.11,41.735,43.82555555555555,43.885714285714286,44.12428571428571,42.63906746031746,2
Kirinyaga,2024-02-11,40.821,41.11,41.735,43.82555555555555,43.885714285714286,41.87288888888889,2
Kirinyaga,2024-02-18,41.445,40.821,41.11,41.735,43.82555555555555,41.27775,2
Kirinyaga,2024-02-25,38.728571428571435,41.445,40.821,41.11,41.735,40.52614285714286,2
Kirinyaga,2024-03-03,36.665625,38.728571428571435,41.445,40.821,41.11,39.415049107142856,3
Kirinyaga,2024-03-10,36.0,36.665625,38.728571428571435,41.445,40.821,38.20979910714286,3
Kirinyaga,2024-03-17,32.93714285714286,36.0,36.665625,38.728571428571435,41.445,36.08283482142858,3
Kirinyaga,2024-03-24,34.612,32.93714285714286,36.0,36.665625,38.728571428571435,35.05369196428572,3
Kirinyaga,2024-03-31,36.23444444444445,34.612,32.93714285714286,36.0,36.665625,34.94589682539683,3
Kirinyaga,2024-04-07,33.26375,36.23444444444445,34.612,32.93714285714286,36.0,34.261834325396826,4
Kirinyaga,2024-04-14,37.77777777777778,33.26375,36.23444444444445,34.612,32.93714285714286,35.47199305555556,4
Kirinyaga,2024-04-21,37.778,37.77777777777778,33.26375,36.23444444444445,34.612,36.26349305555556,4
Kirinyaga,2024-04-28,33.49142857142857,37.778,37.77777777777778,33.26375,36.23444444444445,35.57773908730159,4
Kirinyaga,2024-05-05,37.30142857142857,33.49142857142857,37.778,37.77777777777778,33.26375,36.58715873015873,5
Kirinyaga,2024-05-12,34.11,37.30142857142857,33.49142857142857,37.778,37.77777777777778,35.67021428571429,5
Kirinyaga,2024-05-19,33.33,34.11,37.30142857142857,33.49142857142857,37.778,34.558214285714286,5
Kirinyaga,2024-05-26,36.04,33.33,34.11,37.30142857142857,33.49142857142857,35.19535714285715,5
Kirinyaga,2024-06-02,36.82285714285714,36.04,33.33,34.11,37.30142857142857,35.075714285714284,6
Kirinyaga,2024-06-09,36.902857142857144,36.82285714285714,36.04,33.33,34.11,35.77392857142857,6
Kirinyaga,2024-06-16,34.521428571428565,36.902857142857144,36.82285714285714,36.04,33.33,36.07178571428571,6
Kirinyaga,2024-06-23,36.45625,34.521428571428565,36.902857142857144,36.82285714285714,36.04,36.17584821428571,6
Kirinyaga,2024-06-30,37.29,36.45625,34.521428571428565,36.902857142857144,36.82285714285714,36.292633928571426,6
Kirinyaga,2024-07-07,36.18857142857143,37.29,36.45625,34.521428571428565,36.902857142857144,36.1140625,7
Kirinyaga,2024-07-14,35.63428571428572,36.18857142857143,37.29,36.45625,34.521428571428565,36.39227678571429,7
Kirinyaga,2024-07-21,37.22,35.63428571428572,36.18857142857143,37.29,36.45625,36.583214285714284,7
Kirinyaga,2024-07-28,38.09428571428571,37.22,35.63428571428572,36.18857142857143,37.29,36.784285714285716,7
Kirinyaga,2024-08-04,33.807857142857145,38.09428571428571,37.22,35.63428571428572,36.18857142857143,36.18910714285714,8
Kirinyaga,2024-08-11,35.082499999999996,33.807857142857145,38.09428571428571,37.22,35.63428571428572,36.051160714285714,8
Kirinyaga,2024-08-18,32.22125,35.082499999999996,33.807857142857145,38.09428571428571,37.22,34.801473214285714,8
Kirinyaga,2024-08-25,30.475714285714282,32.22125,35.082499999999996,33.807857142857145,38.09428571428571,32.89683035714285,8
Kirinyaga,2024-09-01,30.740000000000002,30.475714285714282,32.22125,35.082499999999996,33.807857142857145,32.129866071428566,9
Kirinyaga,2024-09-08,32.61714285714286,30.740000000000002,30.475714285714282,32.22125,35.082499999999996,31.513526785714284,9
Kirinyaga,2024-09-15,31.805,32.61714285714286,30.740000000000002,30.475714285714282,32.22125,31.409464285714286,9
Kirinyaga,2024-09-22,33.88875,31.805,32.61714285714286,30.740000000000002,30.475714285714282,32.262723214285714,9
Kirinyaga,2024-09-29,33.76142857142857,33.88875,31.805,32.61714285714286,30.740000000000002,33.01808035714286,9
Kirinyaga,2024-10-06,34.59111111111111,33.76142857142857,33.88875,31.805,32.61714285714286,33.51157242063492,10
Kirinyaga,2024-10-13,41.665,34.59111111111111,33.76142857142857,33.88875,31.805,35.97657242063492,10
Kirinyaga,2025-05-18,43.89000000000001,41.665,34.59111111111111,33.76142857142857,33.88875,38.47688492063492,5
Kirinyaga,2025-05-25,47.417500000000004,43.89000000000001,41.665,34.59111111111111,33.76142857142857,41.89090277777778,5
Kirinyaga,2025-06-01,47.9725,47.417500000000004,43.89000000000001,41.665,34.59111111111111,45.236250000000005,6
Kirinyaga,2025-06-08,50.07857142857143,47.9725,47.417500000000004,43.89000000000001,41.665,47.33964285714286,6
Kirinyaga,2025-06-15,50.37285714285714,50.07857142857143,47.9725,47.417500000000004,43.89000000000001,48.96035714285715,6
Kirinyaga,2025-06-22,50.24666666666667,50.37285714285714,50.07857142857143,47.9725,47.417500000000004,49.66764880952381,6
Kirinyaga,2025-06-29,50.31857142857143,50.24666666666667,50.37285714285714,50.07857142857143,47.9725,50.25416666666666,6
Kirinyaga,2025-07-06,47.81333333333333,50.31857142857143,50.24666666666667,50.37285714285714,50.07857142857143,49.68785714285714,7
Kirinyaga,2025-07-13,45.97,47.81333333333333,50.31857142857143,50.24666666666667,50.37285714285714,48.587142857142865,7
Kirinyaga,2025-07-20,47.16,45.97,47.81333333333333,50.31857142857143,50.24666666666667,47.81547619047619,7
Kirinyaga,2025-07-27,44.951428571428565,47.16,45.97,47.81333333333333,50.31857142857143,46.47369047619048,7
Kirinyaga,2025-08-03,38.75,44.951428571428565,47.16,45.97,47.81333333333333,44.20785714285714,8
Kirinyaga,2025-08-10,46.67,38.75,44.951428571428565,47.16,45.97,44.38285714285715,8
Kirinyaga,2025-11-16,38.888888888888886,46.67,38.75,44.951428571428565,47.16,42.315079365079356,11
Kirinyaga,2025-11-23,38.89,38.888888888888886,46.67,38.75,44.951428571428565,40.79972222222222,11
Kirinyaga,2025-11-30,38.33,38.89,38.888888888888886,46.67,38.75,40.694722222222225,11
Kirinyaga,2025-12-07,40.0,38.33,38.89,38.888888888888886,46.67,39.02722222222222,12
Kirinyaga,2025-12-14,38.333333333333336,40.0,38.33,38.89,38.888888888888886,38.888333333333335,12
Kirinyaga,2025-12-21,46.66666666666666,38.333333333333336,40.0,38.33,38.89,40.832499999999996,12
Kisii,2021-07-18,24.44,26.11,25.89,30.0,25.535441176470588,26.61,7
Kisii,2021-07-25,25.56,24.44,26.11,25.89,30.0,25.5,7
Kisii,2021-08-01,25.56,25.56,24.44,26.11,25.89,25.4175,8
Kisii,2021-08-08,25.56,25.56,25.56,24.44,26.11,25.28,8
Kisii,2021-08-15,25.56,25.56,25.56,25.56,24.44,25.56,8
Kisii,2021-08-22,25.56,25.56,25.56,25.56,25.56,25.56,8
Kisii,2021-08-29,26.669999999999998,25.56,25.56,25.56,25.56,25.8375,8
Kisii,2021-09-05,25.56,26.669999999999998,25.56,25.56,25.56,25.8375,9
Kisii,2021-09-12,25.56,25.56,26.669999999999998,25.56,25.56,25.8375,9
Kisii,2021-09-19,26.3,25.56,25.56,26.669999999999998,25.56,26.0225,9
Kisii,2021-09-26,27.17,26.3,25.56,25.56,26.669999999999998,26.1475,9
Kisii,2021-10-03,27.78,27.17,26.3,25.56,25.56,26.7025,10
Kisii,2021-10-10,28.89,27.78,27.17,26.3,25.56,27.535,10
Kisii,2021-10-17,27.503333333333334,28.89,27.78,27.17,26.3,27.835833333333333,10
Kisii,2021-10-24,27.605,27.503333333333334,28.89,27.78,27.17,27.944583333333334,10
Kisii,2021-10-31,27.92,27.605,27.503333333333334,28.89,27.78,27.979583333333334,10
Kisii,2021-11-07,27.78,27.92,27.605,27.503333333333334,28.89,27.702083333333334,11
Kisii,2021-11-14,28.19666666666667,27.78,27.92,27.605,27.503333333333334,27.875416666666666,11
Kisii,2021-11-21,26.67,28.19666666666667,27.78,27.92,27.605,27.641666666666666,11
Kisii,2021-11-28,31.113333333333333,26.67,28.19666666666667,27.78,27.92,28.44,11
Kisii,2021-12-05,30.0,31.113333333333333,26.67,28.19666666666667,27.78,28.995,12
Kisii,2021-12-12,27.78,30.0,31.113333333333333,26.67,28.19666666666667,28.890833333333333,12
Kisii,2021-12-19,33.335,27.78,30.0,31.113333333333333,26.67,30.557083333333335,12
Kisii,2021-12-26,33.03,33.335,27.78,30.0,31.113333333333333,31.03625,12
Kisii,2022-01-02,28.89,33.03,33.335,27.78,30.0,30.75875,1
Kisii,2022-01-09,32.589999999999996,28.89,33.03,33.335,27.78,31.96125,1
Kisii,2022-01-16,31.483333333333334,32.589999999999996,28.89,33.03,33.335,31.498333333333335,1
Kisii,2022-01-23,31.11,31.483333333333334,32.589999999999996,28.89,33.03,31.01833333333333,1
Kisii,2022-01-30,28.89,31.11,31.483333333333334,32.589999999999996,28.89,31.01833333333333,1
Kisii,2022-02-06,23.335,28.89,31.11,31.483333333333334,32.589999999999996,28.704583333333332,2
Kisii,2022-02-13,27.78,23.335,28.89,31.11,31.483333333333334,27.778750000000002,2
Kisii,2022-02-27,31.853333333333335,27.78,23.335,28.89,31.11,27.964583333333334,2
Kisii,2022-03-06,26.67,31.853333333333335,27.78,23.335,28.89,27.409583333333334,3
Kisii,2022-03-13,28.89,26.67,31.853333333333335,27.78,23.335,28.798333333333336,3
Kisii,2022-03-20,28.335,28.89,26.67,31.853333333333335,27.78,28.937083333333334,3
Kisii,2022-03-27,37.265,28.335,28.89,26.67,31.853333333333335,30.29,3
Kisii,2022-04-03,27.78,37.265,28.335,28.89,26.67,30.5675,4
Kisii,2022-04-10,28.89,27.78,37.265,28.335,28.89,30.5675,4
Kisii,2022-04-17,31.11,28.89,27.78,37.265,28.335,31.26125,4
Kisii,2022-04-24,43.055,31.11,28.89,27.78,37.265,32.70875,4
Kisii,2022-05-01,31.11,43.055,31.11,28.89,27.78,33.54125,5
Kisii,2022-05-15,36.39,31.11,43.055,31.11,28.89,35.41625,5
Kisii,2022-06-05,48.89,36.39,31.11,43.055,31.11,39.86125,6
Kisii,2022-06-19,107.78,48.89,36.39,31.11,43.055,56.0425,6
Kisii,2022-06-26,72.22,107.78,48.89,36.39,31.11,66.32,6
Kisii,2022-07-03,65.3325,72.22,107.78,48.89,36.39,73.55562499999999,7
Kisii,2022-07-10,64.815,65.3325,72.22,107.78,48.89,77.536875,7
Kisii,2022-07-17,57.78,64.815,65.3325,72.22,107.78,65.036875,7
Kisii,2022-07-24,59.10999999999999,57.78,64.815,65.3325,72.22,61.759375,7
Kisii,2022-07-31,59.024,59.10999999999999,57.78,64.815,65.3325,60.182249999999996,7
Kisii,2022-08-07,55.555,59.024,59.10999999999999,57.78,64.815,57.86725,8
Kisii,2022-08-14,56.665,55.555,59.024,59.10999999999999,57.78,57.5885,8
Kisii,2022-08-21,60.0,56.665,55.555,59.024,59.10999999999999,57.811,8
Kisii,2022-08-28,57.78,60.0,56.665,55.555,59.024,57.5,8
Kisii,2022-09-04,56.2225,57.78,60.0,56.665,55.555,57.666875,9
Kisii,2022-09-11,57.54,56.2225,57.78,60.0,56.665,57.885625,9
Kisii,2022-09-18,56.576666666666675,57.54,56.2225,57.78,60.0,57.02979166666667,9
Kisii,2022-09-25,62.5,56.576666666666675,57.54,56.2225,57.78,58.20979166666667,9
Kisii,2022-10-02,61.1125,62.5,56.576666666666675,57.54,56.2225,59.432291666666664,10
Kisii,2022-10-09,63.33,61.1125,62.5,56.576666666666675,57.54,60.87979166666667,10
Kisii,2022-10-16,62.22,63.33,61.1125,62.5,56.576666666666675,62.290625,10
Kisii,2022-10-23,70.83,62.22,63.33,61.1125,62.5,64.37312499999999,10
Kisii,2022-10-30,65.4175,70.83,62.22,63.33,61.1125,65.449375,10
Kisii,2022-11-06,62.593333333333334,65.4175,70.83,62.22,63.33,65.26520833333333,11
Kisii,2022-11-13,66.67,62.593333333333334,65.4175,70.83,62.22,66.37770833333333,11
Kisii,2022-11-20,70.83,66.67,62.593333333333334,65.4175,70.83,66.37770833333333,11
Kisii,2022-11-27,70.83,70.83,66.67,62.593333333333334,65.4175,67.73083333333332,11
Kisii,2022-12-04,63.656666666666666,70.83,70.83,66.67,62.593333333333334,67.99666666666667,12
Kisii,2022-12-11,70.83,63.656666666666666,70.83,70.83,66.67,69.03666666666666,12
Kisii,2022-12-18,64.375,70.83,63.656666666666666,70.83,70.83,67.42291666666667,12
Kisii,2022-12-25,64.44333333333333,64.375,70.83,63.656666666666666,70.83,65.82625,12
Kisii,2023-01-08,60.0,64.44333333333333,64.375,70.83,63.656666666666666,64.91208333333333,1
Kisii,2023-01-15,65.555,60.0,64.44333333333333,64.375,70.83,63.593333333333334,1
Kisii,2023-02-26,57.22,57.57,53.33,58.055,54.585,56.543749999999996,2
Kisii,2023-03-05,65.92333333333333,57.22,57.57,53.33,58.055,58.51083333333334,3
Kisii,2023-03-12,68.89,65.92333333333333,57.22,57.57,53.33,62.40083333333334,3
Kisii,2023-04-02,66.67,68.89,65.92333333333333,57.22,57.57,64.67583333333334,4
Kisii,2023-04-16,64.58,66.67,68.89,65.92333333333333,57.22,66.51583333333333,4
Kisii,2023-05-07,66.67,64.58,66.67,68.89,65.92333333333333,66.7025,5
Kisii,2023-05-21,93.75,66.67,64.58,66.67,68.89,72.9175,5
Kisii,2023-06-04,80.0,93.75,66.67,64.58,66.67,76.25,6
Kisii,2023-06-25,84.44,80.0,93.75,66.67,64.58,81.215,6
Kisii,2023-07-23,83.33,84.44,80.0,93.75,66.67,85.38,7
Kisii,2023-07-30,54.17,83.33,84.44,80.0,93.75,75.485,7
Kisii,2023-08-06,62.22,54.17,83.33,84.44,80.0,71.03999999999999,8
Kisii,2023-08-20,53.33,62.22,54.17,83.33,84.44,63.2625,8
Kisii,2023-09-17,54.17,53.33,62.22,54.17,83.33,55.972500000000004,9
Kisii,2023-09-24,54.17,54.17,53.33,62.22,54.17,55.9725,9
Kisii,2023-10-22,58.195,54.17,54.17,53.33,62.22,54.96625,10
Kisii,2023-10-29,43.33,58.195,54.17,54.17,53.33,52.46625,10
Kisii,2023-11-05,54.17,43.33,58.195,54.17,54.17,52.46625,11
Kisii,2023-11-26,41.67,54.17,43.33,58.195,54.17,49.341249999999995,11
Kisii,2023-12-03,62.22,41.67,54.17,43.33,58.195,50.3475,12
Kisii,2023-12-31,60.0,62.22,41.67,54.17,43.33,54.515,12
Kisii,2024-01-21,56.71,60.0,62.22,41.67,54.17,55.15,1
Kisii,2024-01-28,45.555,56.71,60.0,62.22,41.67,56.12125,1
Kisii,2024-02-11,35.56,45.555,56.71,60.0,62.22,49.456250000000004,2
Kisii,2024-02-18,41.11,35.56,45.555,56.71,60.0,44.73375,2
Kisii,2024-02-25,37.5,41.11,35.56,45.555,56.71,39.93125,2
Kisii,2024-03-10,31.555,37.5,41.11,35.56,45.555,36.43125,3
Kisii,2024-04-28,37.5,31.555,37.5,41.11,35.56,36.91625,4
Kisii,2024-07-14,32.0,37.5,31.555,37.5,41.11,34.63875,7
Kisii,2025-06-22,53.33,32.0,37.5,31.555,37.5,38.59625,6
Kisumu,2021-06-27,37.1525,37.36,35.625,38.333333333333336,32.939827586206896,37.11770833333334,6
Kisumu,2021-07-04,35.46333333333333,37.1525,37.36,35.625,38.333333333333336,36.40020833333333,7
Kisumu,2021-07-11,35.056,35.46333333333333,37.1525,37.36,35.625,36.257958333333335,7
Kisumu,2021-07-18,40.0,35.056,35.46333333333333,37.1525,37.36,36.91795833333333,7
Kisumu,2021-07-25,38.332499999999996,40.0,35.056,35.46333333333333,37.1525,37.21295833333333,7
Kisumu,2021-08-01,34.0975,38.332499999999996,40.0,35.056,35.46333333333333,36.8715,8
Kisumu,2021-08-08,36.25,34.0975,38.332499999999996,40.0,35.056,37.17,8
Kisumu,2021-08-15,36.665,36.25,34.0975,38.332499999999996,40.0,36.33625,8
Kisumu,2021-08-22,39.5,36.665,36.25,34.0975,38.332499999999996,36.628125,8
Kisumu,2021-08-29,35.556,39.5,36.665,36.25,34.0975,36.99275,8
Kisumu,2021-09-05,34.165,35.556,39.5,36.665,36.25,36.4715,9
Kisumu,2021-09-12,37.082499999999996,34.165,35.556,39.5,36.665,36.575874999999996,9
Kisumu,2021-09-19,36.457499999999996,37.082499999999996,34.165,35.556,39.5,35.81525,9
Kisumu,2021-09-26,36.75666666666667,36.457499999999996,37.082499999999996,34.165,35.556,36.11541666666666,9
Kisumu,2021-10-10,37.73166666666666,36.75666666666667,36.457499999999996,37.082499999999996,34.165,37.007083333333334,10
Kisumu,2021-10-17,37.707499999999996,37.73166666666666,36.75666666666667,36.457499999999996,37.082499999999996,37.16333333333333,10
Kisumu,2021-10-24,38.666,37.707499999999996,37.73166666666666,36.75666666666667,36.457499999999996,37.71545833333333,10
Kisumu,2021-10-31,38.05571428571428,38.666,37.707499999999996,37.73166666666666,36.75666666666667,38.04022023809523,10
Kisumu,2021-11-07,35.415,38.05571428571428,38.666,37.707499999999996,37.73166666666666,37.46105357142857,11
Kisumu,2021-11-14,35.373333333333335,35.415,38.05571428571428,38.666,37.707499999999996,36.8775119047619,11
Kisumu,2021-11-21,38.75,35.373333333333335,35.415,38.05571428571428,38.666,36.898511904761904,11
Kisumu,2021-11-28,38.52,38.75,35.373333333333335,35.415,38.05571428571428,37.014583333333334,11
Kisumu,2021-12-05,38.98166666666666,38.52,38.75,35.373333333333335,35.415,37.90625,12
Kisumu,2021-12-12,37.78,38.98166666666666,38.52,38.75,35.373333333333335,38.50791666666667,12
Kisumu,2021-12-19,35.555,37.78,38.98166666666666,38.52,38.75,37.70916666666667,12
Kisumu,2021-12-26,39.63,35.555,37.78,38.98166666666666,38.52,37.986666666666665,12
Kisumu,2022-01-02,44.44333333333333,39.63,35.555,37.78,38.98166666666666,39.35208333333333,1
Kisumu,2022-01-09,45.0,44.44333333333333,39.63,35.555,37.78,41.15708333333333,1
Kisumu,2022-01-16,42.5,45.0,44.44333333333333,39.63,35.555,42.89333333333333,1
Kisumu,2022-01-23,41.39,42.5,45.0,44.44333333333333,39.63,43.333333333333336,1
Kisumu,2022-01-30,41.39,41.39,42.5,45.0,44.44333333333333,42.57,1
